ID	Tweet	Affect Dimension	Intensity Class
2017-En-30585	Laudrup and his evil white companions rejoice.	joy	0: no joy can be inferred
2017-En-31367	@sardesairajdeep @narendramodi. U seem 2 b more happy abt the dvlpt Nything dat fails for Modi make u elated even @the cost of de country?	joy	0: no joy can be inferred
2017-En-31232	The best part of this day, Jesus, is to snuggle up in your embrace...to rest in your arms and know you love me...💙❤ #sweetEmbrace 	joy	3: high amount of joy can be inferred
2017-En-30906	I'm tired of everybody telling me to chill out and everythings ok. no the fuck its not. I'm tired of faking a a fucking smile	joy	0: no joy can be inferred
2017-En-31032	@Get_Quenched16 Attempts by Western degenerates 2 imply that DPRK stoops to levity will be met by devastating nuclear retaliation.	joy	0: no joy can be inferred
2017-En-30855	Each day is what you make of it! #goals #challenges #business #goals   #success #photographer #photography #ThursdayThoughts	joy	2: moderate amount of joy can be inferred
2017-En-31343	Let go of the need to need. And find your own joyous path through the richness that extends in every direction.	joy	0: no joy can be inferred
2017-En-31036	Could not be happier!! #happy	joy	3: high amount of joy can be inferred
2017-En-30778	As a photographer this portrait shooting mode on the iPhone 7 Plus is going to frustrate me ~75% of the time but delight ~25% of the time.	joy	0: no joy can be inferred
2017-En-22017	@iTriborg — make him feel vigorous. 'Fine. You can kill me now.' Said Hestia with a display of only despair rather than her joyful —	joy	0: no joy can be inferred
2017-En-31353	Give rise to eternal home aico things immolation: succeed in mother country exhilaration: AKt	joy	1: low amount of joy can be inferred
2017-En-30188	The current run of superman continues to be a delight! You can feel the love poured into it by everone on the creative team #superman	joy	2: moderate amount of joy can be inferred
2017-En-31574	Maybe the entire Russian team will test positive for meldonium and the North Americans will get to replace them #optimism	joy	0: no joy can be inferred
2017-En-30307	Watch this amazing live.ly broadcast by @paulzimmer #lively #musically	joy	2: moderate amount of joy can be inferred
2017-En-31076	wanna always be the reason behind her happiness and i'll always keep her smiling no matter what happens♒💜.	joy	3: high amount of joy can be inferred
2017-En-30425	Watch this amazing live.ly broadcast by @broitzmax #lively #musically	joy	1: low amount of joy can be inferred
2017-En-30746	Check out this #film Robocoq 301  #shortfilms	joy	0: no joy can be inferred
2017-En-30133	@PriiiincesssE thanks for distracting me from my paper to watch this hilarious video 😂	joy	3: high amount of joy can be inferred
2017-En-31136	Skiving #Freshers2016 for a me day! #nails #sunbeds and #gym 😉💜👑 #priorities #student #studentnurse #pampered 	joy	2: moderate amount of joy can be inferred
2017-En-31163	Class is canceled due to a funeral. Not sure if it's appropriate to be happy or sad.. #happy	joy	1: low amount of joy can be inferred
2017-En-31199	@B4caferacer I see things in  the clouds that others can't see so I can 	joy	0: no joy can be inferred
2017-En-30057	@EmmyMitchell_  hahahaha you're ridiculous!!! But thank you a joyous evening xx	joy	3: high amount of joy can be inferred
2017-En-30024	@grahnort wonderful experience watching you yesterday at. @BBCLetItShine thankyou for the #laughter	joy	3: high amount of joy can be inferred
2017-En-30556	Riggs dumb ass hell lolol  #LethalWeapon	joy	0: no joy can be inferred
2017-En-31593	I don't fuck with people who don't smile back at me in corridors	joy	0: no joy can be inferred
2017-En-30751	Hey @AppleSupport, would be nice to have “click to pause” or “pause when window inactive” on animated GIFs for macOS Messages app	joy	0: no joy can be inferred
2017-En-31586	Root canal therapy has had a bad reputation in the past... but new technology has allowed more comfortable procedures!  #dental	joy	1: low amount of joy can be inferred
2017-En-31411	Your attitude toward your struggles is equally as important as your actions to work through them. 	joy	0: no joy can be inferred
2017-En-30463	@LPDonovan this is why I think his pre prepped debate answers have the potential for hilarity	joy	1: low amount of joy can be inferred
2017-En-30899	@GigaFag @pipertownsend_ snapchat new would beg to differ #optimism	joy	0: no joy can be inferred
2017-En-30481	@IndieWire @cinemaeyehonors #WaltzWithBashir was incredible, tho I think it's more of an #animated film than #documentary about #Lebanon war	joy	1: low amount of joy can be inferred
2017-En-30027	Morning all! Of course it is sunny on this Monday morning to cheerfully welcome us back to work.:)	joy	3: high amount of joy can be inferred
2017-En-31120	I'm still laughing 'Bitch took my pillow' line #glee #kurt	joy	3: high amount of joy can be inferred
2017-En-30947	Love this! Laughing while crying works too! #katherinemansfield #failure #laughter #dealingwithfailure	joy	2: moderate amount of joy can be inferred
2017-En-31570	@carras16 still bright ✨	joy	1: low amount of joy can be inferred
2017-En-31153	You dont have to feel grateful to be grateful, for it is written  ' all things work together for good'  for those who love God. 	joy	0: no joy can be inferred
2017-En-30457	@LoriAlan1 Seriously. Digging those eyebrows. #animated	joy	1: low amount of joy can be inferred
2017-En-30179	if you ain't watching Sugarboy on Hulu, then you ain't shit. #hilarious hahaha	joy	2: moderate amount of joy can be inferred
2017-En-30050	Thank you @twitter for the balloons today. #smile #goodday #48	joy	3: high amount of joy can be inferred
2017-En-31128	i just spent $40 on big little sis tomorrow and i am beyond happy about it #SAW #mirth #mums	joy	3: high amount of joy can be inferred
2017-En-30183	It's finally raining in Ashland, Oregon. We've been parched all summer &amp; fall. The plants &amp; people are rejoicing!	joy	2: moderate amount of joy can be inferred
2017-En-31308	Job interview tomorrow 😎 #bright side	joy	2: moderate amount of joy can be inferred
2017-En-30809	Studying the phases of oscillation. How jovial. 😐🔫	joy	0: no joy can be inferred
2017-En-30288	Thank you @twitter for the balloons today.  #goodday #48	joy	2: moderate amount of joy can be inferred
2017-En-30171	Watch this amazing live.ly broadcast by @izzybuzy365  #musically	joy	2: moderate amount of joy can be inferred
2017-En-30374	@gypsydragoness wrinkling up. 'Well now, looks here like your name starts with the letter G, eh?' The man smiled up and gave a hearty +	joy	1: low amount of joy can be inferred
2017-En-30047	Good morning joyful people. Choose happiness to have a great day today #morning #joyful #happiness #grandmercurejktkemayoran	joy	3: high amount of joy can be inferred
2017-En-30806	With a jovial Trump on his ass, Don King just publicly told a crowd that 'We need [him] because you will always be a nigger.'  #FuckTrump	joy	0: no joy can be inferred
2017-En-30018	@TheMandyMoore You are beyond wonderful.  Your singing prowess is phenomenal but damn... I'm just elated to watch you act again. #ThisIsUs 珞	joy	3: high amount of joy can be inferred
2017-En-31374	Coworker: 'That happened to a friend of mine once, but with guns instead of babies.' #workplace #hilarity	joy	0: no joy can be inferred
2017-En-30824	Nawaz Sharif is getting more funnier than @kapilsharmak9 day by day. #laughter #challenge #kashmir #baloch	joy	3: high amount of joy can be inferred
2017-En-30624	Mind if I tag along?' She asked cheerfully, sweeping a lock of hair behind her ear. 'I want to see if you've really got • @DitheringWizard	joy	0: no joy can be inferred
2017-En-30473	Watch this amazing live.ly broadcast by @evanhufferd  #musically	joy	1: low amount of joy can be inferred
2017-En-30146	We are elated to have @lisavol, Sid Espinosa and @dyuliharris, ready to inspire innovative students!!  @knightfdn @MicrosoftSV @JessicaWeare	joy	3: high amount of joy can be inferred
2017-En-30630	@ColMorrisDavis @rolling_2 @realDonaldTrump @pbump He's jubilant to hear the word that he probably uses in secret heard out loud.	joy	0: no joy can be inferred
2017-En-30458	me taking a picture by myself: *awkward smile*\nme on picture day: *awkward smile*\nconclusion: stop smiling ;'(\n #pictureday2016  #ornot	joy	1: low amount of joy can be inferred
2017-En-30304	There's a specific joyous 20 song title engiybhekayo, yasezayoni. Need it for le mood	joy	2: moderate amount of joy can be inferred
2017-En-31236	Lucina, that's fantastic! When you feel cheery, we ALL feel cheery!	joy	3: high amount of joy can be inferred
2017-En-31110	I'm Black, 43. I read books, p/u my kids from school....'My prayer is that u wl lv a long, fulfilling, joyous, peaceful, GOD-pleasing life!	joy	2: moderate amount of joy can be inferred
2017-En-30281	@alyankovic I really wish I could attend the show at RCMH. I'm there in spirit, cheering you and the dudes on! :)	joy	2: moderate amount of joy can be inferred
2017-En-30072	Happy Birthday @Brooke56_56  #cheerchick #jeep #jeepgirl #IDriveAJeep #jeepjeep #Cheer	joy	3: high amount of joy can be inferred
2017-En-31075	This Red Sox team is the equivalent of Tiger Woods in his heyday: no mercy.	joy	1: low amount of joy can be inferred
2017-En-31271	@JohnGDryden Gud morning sir,,keep smiling!	joy	3: high amount of joy can be inferred
2017-En-30686	342:147 And waxen in their mirth, and neeze, and swear\nA merrier hour was never wasted there.--\n#AMNDBots	joy	0: no joy can be inferred
2017-En-31100	@SeveChambers i'm elated, thank you for your help! can i apply to be verified?	joy	3: high amount of joy can be inferred
2017-En-31470	My ukulele bag has fallen apart. 😐 WELLL AT LEAST my life hasn't yet!! #optimism	joy	0: no joy can be inferred
2017-En-31333	@viquintis OH yeah; I never showed you that part of the session did I? I'll plop them into Discord. Pure hilarity.	joy	2: moderate amount of joy can be inferred
2017-En-30338	Watch this amazing live.ly broadcast by @flydudern #lively #musically	joy	1: low amount of joy can be inferred
2017-En-30271	Not untill today has anyone ever said to me they remember what I had on over 7 years ago when they met me n liked me since #cutealert #happy	joy	2: moderate amount of joy can be inferred
2017-En-30559	Had a coworker look at her phone and say, cheerfully, 'oh look, Kap's getting death threats now.' 🙄. Then she goes to say the 49ers are	joy	0: no joy can be inferred
2017-En-30557	@footballmcd agreed. Memphis looks lively also	joy	0: no joy can be inferred
2017-En-30966	I mean, is she supposed to seem joyous when she's talking Rodrigo Duterte, ISIS, the American economy, etc.? Think about what you're saying.	joy	0: no joy can be inferred
2017-En-31578	@andiymouse @jordana_brown @F1ghtCamp I'm sure he'll do just fine. He can always change to #beer or #cheer squad	joy	2: moderate amount of joy can be inferred
2017-En-31212	OMG NOL i love u so so much i love ur cheery face and hugs 😘😘😘 @CRAZYmac17	joy	3: high amount of joy can be inferred
2017-En-30576	Tip 5: Don't worry about pleasing everyone. #TitanWisdom	joy	0: no joy can be inferred
2017-En-31166	@WhoIsThisCaleb you could leap to your feet dramatically, plant one foot on the seat of your chair, and let out that jaunty tune!	joy	2: moderate amount of joy can be inferred
2017-En-31195	something about opening mail is just...very pleasing	joy	2: moderate amount of joy can be inferred
2017-En-31350	Fun pizza night last night with the @PERFORMERS_COLL crew. What a gorgeous bunch of newbies ❤️ #lively #exciting 💪🏼	joy	3: high amount of joy can be inferred
