ID	Tweet	Affect Dimension	Intensity Class
2017-En-21584	So I went to a different grocery store, and they had no @DukesMayonnaise\nI had to buy Helmann's.\nLiterally shaking right now.	fear	0: no fear can be inferred
2017-En-20915	Wee cunts playing chappy in my street, got my shoes on so I can chase and scare the fuck out of them	fear	0: no fear can be inferred
2017-En-20584	@bumbleb33tuna door and cleared his throat, trying to dispel any nervousness he had left.	fear	0: no fear can be inferred
2017-En-21579	@WestHamUtd why does the ticket website never work? Trying to buy Palace tickets and it's impossible and says there's an error #awful	fear	0: no fear can be inferred
2017-En-21076	Ellie from @myspanishboots is here to answer your questions! Don't be shy - she loves talking about #equestrian fashion ;-) #equestrianhour	fear	0: no fear can be inferred
2017-En-21272	@JamesPiotr I am working on a feature right now about the preponderance of awful owners who are at war with fans. So many to choose from.	fear	0: no fear can be inferred
2017-En-21441	“Worry is a down payment on a problem you may never have'.  Joyce Meyer.  #motivation #leadership #worry	fear	0: no fear can be inferred
2017-En-20300	@BigBossPeltonen \nLikewise #death #cutting 	fear	1: low amount of fear can be inferred
2017-En-21032	You have a #problem? Yes! Can you do #something about it? No! Than why #worry	fear	0: no fear can be inferred
2017-En-20495	@mcdermo11 @rogerc32 u gave Laura so much constructive criticism she blocked u 'Lazy Give Up Now No Hope Retire' same with Heather #bully	fear	0: no fear can be inferred
2017-En-20603	@Fly_Norwegian quite simply the #worst #airline #worstairline I've ever used!  #appauling  #dismal #beyondajoke #useless	fear	0: no fear can be inferred
2017-En-20977	Don't let fear hold you back from being who you want to be. Use it's power to push you towards your goals. No more fear, just action. 	fear	0: no fear can be inferred
2017-En-21044	Everywhere I go, the air I breathe in tastes like home.' - @The_Currys 	fear	0: no fear can be inferred
2017-En-21340	I hate freaking out and ruining things. 	fear	2: moderate amount of fear can be inferred
2017-En-21004	How in the world did Nicole beat Paul?!?! #terrible #bb18 #BBFinale What was the jury thinking?? 😳😳😳	fear	0: no fear can be inferred
2017-En-21562	@drunkafzayn @vogueszap yes it's shocking how islamophobic Indias are considering how many Muslims live there	fear	0: no fear can be inferred
2017-En-20048	i had a hard time falling a sleep and woke up several times because i was afraid of bugs crawling on me and i ended up waking up with a bite	fear	3: high amount of fear can be inferred
2017-En-20481	People’s deepest passions often scare them too much to admit, even to themselves.	fear	0: no fear can be inferred
2017-En-21256	So about 18mths ago i signed up to @Lumo_Energy for their @VirginAustralia / Velocity FF deal. 18 months in still no FF points 	fear	0: no fear can be inferred
2017-En-21628	@BetteMidler @Adele @TheGarden @charitybuzz Also, apart from Skyfall, her music is dire and boring.	fear	0: no fear can be inferred
2017-En-21737	Virtually every statement by other countries at UN has referred to #terror as main threat to peace, #Pak still in denial: MEA.	fear	1: low amount of fear can be inferred
2017-En-20870	One more step in long work #visa process is over. Relief. Onto next step. #expat 	fear	0: no fear can be inferred
2017-En-20811	@SueWallace78 peanut butter???? You some kinda pervert?? #awful	fear	0: no fear can be inferred
2017-En-20461	Thiza!!! What happens now when you tell him you're pregnant via home test &amp; nurse later tells you it's a false alarm &amp; BaE is too excited🙊	fear	0: no fear can be inferred
2017-En-21450	I can't believe @HoustonTexans can't put up even 3 points on @Patriots  #hugeletdown	fear	0: no fear can be inferred
2017-En-22205	@_Hallospaceboy_ @DailyGrindhouse  I respect when someone can give a second chance to a movie they aren't a fan of. Why #horror is diverse.	fear	0: no fear can be inferred
2017-En-21400	@zorefx you guys will see what i did in the next video but its fucking horrid	fear	1: low amount of fear can be inferred
2017-En-22110	If you #invest in my new #film I will stop asking you to invest in my new film. #concessions #crime #despair #shortsightedness #celebrities	fear	0: no fear can be inferred
2017-En-21483	@Darren32895836 @FatimaFatwa it would be a great opportunity to settle the globe down.. #fear does wonders..	fear	0: no fear can be inferred
2017-En-20867	Can we start a 'get Chris Sutton off our tv campaign? Spread the work  #pundit #noclue	fear	0: no fear can be inferred
2017-En-21833	All I ever wanted was a chance. I'm so psyched to start this new chapter! #newbeginnings #timetoprovemyself #morethanready	fear	0: no fear can be inferred
2017-En-22052	Worry makes you look at the problem and God makes you look at the promise. #problem #promise #worry #fear #faith #God #theanswer #spiritu...	fear	0: no fear can be inferred
2017-En-20509	i've been rooting for him since the beginning #anxiety #BB18	fear	0: no fear can be inferred
2017-En-20922	@falklands_utd @mauriciomacri \nbecause distrust in life , Argentina has a lot of heart and this President is worth every vote.	fear	0: no fear can be inferred
2017-En-20394	@NFYFC @Wilkster_ hmm, don't know many yf  who are short on confidence! Wish I'd been one, #shy	fear	0: no fear can be inferred
2017-En-21852	haww I think Nawaz should have spoken about Indian funding to BLA in Balochistan, Kulbhoshan Yadhav and how India used TTP for terror!	fear	0: no fear can be inferred
2017-En-22246	@01Starblazer 9 -9 vs Atlanta this yr, 2 - 11 vs Rockies and DBacks this yr. That's a combined 11 - 20 vs 3 atrocious teams in NL 	fear	0: no fear can be inferred
2017-En-20380	PASTOR - 15 FEET away from shooting victim during protest says he is skeptical of official story.  #CharlotteProtest #CharlotteRiot	fear	1: low amount of fear can be inferred
2017-En-20025	Super shitting it about this tattoo #nervous	fear	3: high amount of fear can be inferred
2017-En-21361	But 'for me not to worry, they'll get a glass guy over and bill us for it'	fear	0: no fear can be inferred
2017-En-21418	A good head and a good heart are always a formidable combination.' - Nelson Mandela	fear	0: no fear can be inferred
2017-En-20344	2day's most used term is, #terrorism, with many addresses and forms. On my #opinion, the only form of terrorism in this world is, injustice!	fear	1: low amount of fear can be inferred
2017-En-20621	@bryony_gordon Sat waiting for bus today enveloped in a strawberry scented damp and revolting cloud of vape. I moved away, disgusting, urghh	fear	0: no fear can be inferred
2017-En-20218	@MaryamNSharif I think just becz u have so much terror in pak nd urself being  a leader u forgot d difference btw a leader nd terrorist !	fear	1: low amount of fear can be inferred
2017-En-21705	Hey @PapaJohnsUK I've been charged £40.24 on my credit card 4 an order which never arrived last Friday, any chance of a refund!! #nightmare	fear	1: low amount of fear can be inferred
2017-En-20816	@clairepilkingt2 oh god no that's awful mine don't last that long thank god. Thank you\n Xx	fear	0: no fear can be inferred
2017-En-21139	@TayerleLyle awe thank you so much Lyle!! You're the best!😀😀	fear	0: no fear can be inferred
2017-En-21970	@SenatorReid @HillaryClinton @DanEggenWPost @realDonaldTrump Even the painting is orange!  #Election2016	fear	0: no fear can be inferred
2017-En-20147	Can we go back 2 weeks and start again ?? This is seriously dreadful	fear	2: moderate amount of fear can be inferred
2017-En-21452	@CapehartJ agree!  Those latest polls #alarming	fear	2: moderate amount of fear can be inferred
2017-En-21246	@AaliyahLove69 I would be intimidated but I would like to think I would have manned up and helped.	fear	0: no fear can be inferred
2017-En-21661	Heyyyy warriors!!!!! #anxiety #panicattacks	fear	3: high amount of fear can be inferred
2017-En-20851	Oh I get i see it's #TexasTech playing tonight not the #Texans #TNF #texansarebad #terrible	fear	0: no fear can be inferred
2017-En-21519	Stoked that the concept of 'label exclusivity' is becoming faux pas. Always believed it held artists back while creating label distrust	fear	0: no fear can be inferred
2017-En-22103	@crowder_rachel @LillieGregg she's famous now, begged a living of some mugs fame! Work shy freeloader. Deserves it all	fear	0: no fear can be inferred
2017-En-21858	Body is sleepy but the mind is active. So sad... Have to get ready for work in 30 minutes. Damn! #restless	fear	1: low amount of fear can be inferred
2017-En-20015	I am beyond mad that I lost track of a brown spider in my brown carpet. Where did you go? 🕷 will be sneaking up on me 	fear	3: high amount of fear can be inferred
2017-En-21962	Proud of you for overcoming your fear of deep water @ShawnMendes	fear	0: no fear can be inferred
2017-En-20560	3 #tmobile #stores, #original #note7 #customer and zero #results... What's going on guys? #terrible #customerservice #2hour #waittime	fear	0: no fear can be inferred
2017-En-20102	I dread this drive every Wednesday 😩	fear	2: moderate amount of fear can be inferred
2017-En-21332	Love takes off the masks that we fear we cannot live without and know we cannot live within. - James A. Baldwin	fear	0: no fear can be inferred
2017-En-21410	Had a conversion with a random fellow passenger on a #melbourne @metrotrains yesterday evening  #youwouldntreadaboutit	fear	0: no fear can be inferred
2017-En-20287	Rojo is shocking.......absolutely shocking !!!	fear	1: low amount of fear can be inferred
2017-En-22018	Beginning the process to see if working is an option. #mentalhealth #complexptsd #nervous	fear	3: high amount of fear can be inferred
2017-En-21863	It's a Moving Day! #stress  #hope	fear	1: low amount of fear can be inferred
2017-En-22058	@swarbleflop @LightskinJesuSP they're both pretty awful when you look at them historically	fear	0: no fear can be inferred
2017-En-22102	@JonnyOwenFilm @ringsiderobbie1 can you remember that train Sunday after Froch v Kessler ? 	fear	0: no fear can be inferred
2017-En-21913	Radio shake mutli directional mike it might sound cheap but the sound wasn't that bad and you could do some mixing.	fear	0: no fear can be inferred
2017-En-20826	@Gibberman10 @ScottHoward42 any of y'all remember when MLB tried a futuristic jersey those were all #terrible	fear	0: no fear can be inferred
2017-En-21037	@Gibberman10 @ScottHoward42 any of y'all remember when MLB tried a futuristic jersey those were all 	fear	0: no fear can be inferred
2017-En-21497	@Briardpup @dogworldnews Did they get the wrong fur Pal? #shocking 😱	fear	0: no fear can be inferred
2017-En-20433	If the future doesn't fill you with existential dread are you even a real person	fear	0: no fear can be inferred
2017-En-20042	@danisnotonfire you made me cry and shake to the point where my parents had to calm me down and give me calming tablets...	fear	3: high amount of fear can be inferred
2017-En-20130	What the fuck is he even doing ? He should be off that's fucking horrific !	fear	2: moderate amount of fear can be inferred
2017-En-21801	to shake and my mouth was chattering and I couldn't take right because all of my body was trembling so I went outside	fear	3: high amount of fear can be inferred
2017-En-21585	So nervous I could puke	fear	3: high amount of fear can be inferred
2017-En-20967	@JasonBHampton it's Bowers. I went and drove it for a while this evening 	fear	0: no fear can be inferred
