ID	Tweet	Affect Dimension	Intensity Class
2017-En-41329	This took a melancholy turn but my point is that for all the difficulties I'm still happy. Happy that I get to be who I am.	sadness	0: no sadness can be inferred
2017-En-41064	Nothing else could possibly put a damper on my day other than doing X-rays on someone with kickinnnnn ass breath 😿	sadness	0: no sadness can be inferred
2017-En-40281	@comicfire The thing is, it's either I be unproductive and unhappy, or deal with some videos that do badly.	sadness	2: moderate amount of sadness can be inferred
2017-En-41277	even if it looks like we are okay,  the reality of that is were actually very worn out and forlorn	sadness	2: moderate amount of sadness can be inferred
2017-En-40979	Thank you @Pret 4 giving me a free coffee for bringing my reusable cup to the airport because it was 1st time you saw one. But #depressing	sadness	2: moderate amount of sadness can be inferred
2017-En-40229	Having a nail half hanging off is absolutely fucking grim, even with my acrylic holding it on 😷😷	sadness	2: moderate amount of sadness can be inferred
2017-En-40572	@marielleblaine8 @princesskeilani I told pine I didn't want it so I didn't have to have it	sadness	0: no sadness can be inferred
2017-En-40197	#RIPKara i could have seen her at a local mall or any school football games. im disheartened	sadness	2: moderate amount of sadness can be inferred
2017-En-40629	New job training= too much meat eating! Oh well. Also- got approved to drive for Lyft! Just need a car... #day35 #sober	sadness	0: no sadness can be inferred
2017-En-40020	@Ashleyavitia_ don't leave me #sad	sadness	3: high amount of sadness can be inferred
2017-En-41132	Lauren Jauregui makes all my problem dissapear it amazes my sadness. She keeps me strong	sadness	0: no sadness can be inferred
2017-En-40254	The voice is all about Miley and Alicia this year. No longer about the contestants. #sad @thevoice	sadness	2: moderate amount of sadness can be inferred
2017-En-41201	Too many are on their 'yeah, the thing going on with cops shooting innocent people is sad - but just not in my backyard, so..'  #blm	sadness	3: high amount of sadness can be inferred
2017-En-40449	Positive thoughts on these gloom cloudy days	sadness	1: low amount of sadness can be inferred
2017-En-40823	you are on an endless journey of figuring yourself out; don't be discouraged when you don't know who you are yet.	sadness	0: no sadness can be inferred
2017-En-40391	The word happiness would lose its meaning if it were not balanced by sadness.	sadness	1: low amount of sadness can be inferred
2017-En-40285	come on let's make em hate 😘make em pout they face 👿😩.	sadness	2: moderate amount of sadness can be inferred
2017-En-40472	@VileBairn Turning then, the older woman looked at Sybil with a most somber expression. \n\n“She ran away from me. But I cannot blame her.”	sadness	1: low amount of sadness can be inferred
2017-En-41004	Im so unhappy	sadness	3: high amount of sadness can be inferred
2017-En-40925	Texans and Astros both shut out tonight. Houston, we're back to normal. #texans #Astros #sadness #losers	sadness	3: high amount of sadness can be inferred
2017-En-21324	@rockcock64 cum and despair	sadness	3: high amount of sadness can be inferred
2017-En-40648	@TheCatHeSay I may be #alwayshungry but I haven't sunk that low yet!! @Thereluctantcat	sadness	0: no sadness can be inferred
2017-En-40819	@kempicepoland don't think he did, and he didn't have the rucksack or laptop in his possession, murky business, on that note I'm away to bed	sadness	1: low amount of sadness can be inferred
2017-En-40461	$FOGO max pessimism here and no bottom (yet).  Has a solid PE ratio for a restaurant.  Let's catch it at 8 level or 10 level if it comes.	sadness	1: low amount of sadness can be inferred
2017-En-40936	It serves a gloomy higher than the wolves of the village	sadness	1: low amount of sadness can be inferred
2017-En-40973	@onefumi oh I see. I've seen so many people mourn the loss that I was surprised to see your tweet. I suppose same old here in SA	sadness	2: moderate amount of sadness can be inferred
2017-En-40790	All I want to do is watch some netflix but I am stuck here in class. #depressing	sadness	2: moderate amount of sadness can be inferred
2017-En-41035	It hasn't sunk in that I'm meeting the twins	sadness	0: no sadness can be inferred
2017-En-40808	If Angelina Jolie can't keep a man no one can. Today we mourn because Love is dead	sadness	2: moderate amount of sadness can be inferred
2017-En-41062	Rooney = whipping boy. #mufc #sad	sadness	3: high amount of sadness can be inferred
2017-En-40260	First a coat. Now a pair of sunglasses. Next it'll be a limb. #lost	sadness	2: moderate amount of sadness can be inferred
2017-En-21295	Time for some despair #SDR3 #despair #fuckthisanime	sadness	3: high amount of sadness can be inferred
2017-En-41358	will brawndo cure my depression? @MikeJudge #Idiocracytoday	sadness	3: high amount of sadness can be inferred
2017-En-40302	@Jinath_Hyder I can't have alcohol on it, sadly, but it only flares up under very specific circumstances so I just need to be more careful	sadness	2: moderate amount of sadness can be inferred
2017-En-40738	I don't think Luca understands how serious I am about Fall....he has no idea what's in store for him 😂😂	sadness	0: no sadness can be inferred
2017-En-41138	I'm allowed to sulk	sadness	3: high amount of sadness can be inferred
2017-En-40141	And I won't even get started with Hillary and her fancy fundraisers! #depressing	sadness	3: high amount of sadness can be inferred
2017-En-20948	@BBCTomEnglish @TimesSport And the dreadful Franglaise.	sadness	0: no sadness can be inferred
2017-En-40854	340:892 All with weary task fordone.\nNow the wasted brands do glow,\nWhilst the scritch-owl, scritching loud,\n#AMNDBots	sadness	1: low amount of sadness can be inferred
2017-En-20885	the ending of how I met your mother is dreadful	sadness	0: no sadness can be inferred
2017-En-41503	On the wheel as we grow older and become aware of ourselves as individuals with a dull responsibility in life?	sadness	0: no sadness can be inferred
2017-En-41487	@zombieisIand yeah friends of minw have witnesse accidents and a road near me like??? cars hav like sunk?? but ih gosh be safe okay !!	sadness	2: moderate amount of sadness can be inferred
2017-En-40215	@MxJackMonroe I couldn't get on with it either. Bits started drooping that shouldn't droop. GP said mooncup alone to blame.	sadness	2: moderate amount of sadness can be inferred
2017-En-40520	Interview preparation, I hate talking about myself, one dull subject matter! #yawnoff	sadness	0: no sadness can be inferred
2017-En-41484	@modelady24 I know, right? I had a tinge of the same thought. Glad it's Six from BSG, though. Happy the show stayed consistent after break.	sadness	0: no sadness can be inferred
2017-En-40136	From My head to think it was better but obviously it's not #relapse #sadness #sickness #madness #misunderstanding	sadness	3: high amount of sadness can be inferred
2017-En-40516	@JohnWildy71 something, too confused to type an entire word 😜 See, I can laugh again. My hour of sadness has almost passed	sadness	0: no sadness can be inferred
2017-En-41411	@suddenlyapples This is an on-going affliction for me and the only cure is more Shiro	sadness	1: low amount of sadness can be inferred
2017-En-41253	@antoboyle I so wish you could someday come to Spain with the play, I can't believe I'm not going to see it 	sadness	0: no sadness can be inferred
2017-En-41522	Winner #Champion #school #lastyear #gouniversity #university #me #dark #Black #webstagram #blackandwhite	sadness	0: no sadness can be inferred
2017-En-41430	Those were the times, I thought I can never be sober. But still His grace are beyond my limits 🙏🏾	sadness	0: no sadness can be inferred
2017-En-41250	The animals, the animals\nTrap trap trap till the cage is full\nThe cage is full, stay awake\nIn the dark, count mistakes	sadness	0: no sadness can be inferred
2017-En-41081	A MOMENT:\nIf you kill it in the spirit, it will die in the natural!!!'-@PRINCESSTAYE  #murder #suicide #depression #racism #pride	sadness	3: high amount of sadness can be inferred
2017-En-40481	Like keep grinding boy your life can change in one year, and even when it's dark out the sun is shining somewhere...'	sadness	0: no sadness can be inferred
2017-En-20314	@Fly_Norwegian quite simply the #worst #airline #worstairline I've ever used! #shocking #appauling #dire #dismal #beyondajoke #useless	sadness	2: moderate amount of sadness can be inferred
2017-En-40373	Y'all tune into Snapchat for Beans funereal	sadness	1: low amount of sadness can be inferred
2017-En-40124	Nasty nasty chilly rain has put a damper on my afternoon cigar.  This is NOT a good thing. @cspanwj And FOUR #CongressCritters tomorrow?	sadness	3: high amount of sadness can be inferred
2017-En-40497	Sometimes people leave you halfway through the wood. Do not let it grieve you, no one leaves for good. #youarenotalone #nooneisalone	sadness	0: no sadness can be inferred
2017-En-40712	@RashidAlMaktoum For #serious #intermediaries all required info about #project or #Owner will be mailed.	sadness	0: no sadness can be inferred
2017-En-40777	@EBled2 Great to have you as our tournament chair and award was #serious	sadness	0: no sadness can be inferred
2017-En-40033	@xBFDR yeah I'm sure it will, it's just so depressing having to talk to my parents over the phone instead of talking to them downstairs	sadness	3: high amount of sadness can be inferred
2017-En-40314	It's so gloomy outside. I wish it was as cold as it looked	sadness	2: moderate amount of sadness can be inferred
2017-En-41257	@WalshFreedom sadly, that idiot completely overlooks the facts . He had a gun pointed at police. Are they that stupid?That should be ignored	sadness	2: moderate amount of sadness can be inferred
2017-En-40288	Patti seems so sad. She stamped and ran behind the sofa. We will have to give her plenty of love and affection...more than usual. 	sadness	2: moderate amount of sadness can be inferred
2017-En-40686	I added Paul Walker on Xbox but he just spends all of his time on the dashboard. #dark #humor #funny	sadness	0: no sadness can be inferred
2017-En-40824	On bedrest since I got out of the hospital. U find in unopened beer.. what do I do. Pour that shit out! No alcohol at all for me #sober	sadness	1: low amount of sadness can be inferred
2017-En-40249	conflicting reports on mama #RitaMarley health,mannn and i woke up today feeling like mi ole self(rejoice!!)now dis #sadness	sadness	2: moderate amount of sadness can be inferred
2017-En-41195	@dublinwaltz bts' 화양연화 trilogy MV is my all time fav🙌 quite gloomy but beautiful as well✨	sadness	0: no sadness can be inferred
2017-En-40584	@_noTORIEty lol senior year we would get early dismal for work study ,he was her boss and you know what happened next 🙃	sadness	0: no sadness can be inferred
2017-En-41419	@AniahROSE I know smh. My heart sunk into my stomach.	sadness	3: high amount of sadness can be inferred
