ID	Tweet	anger	anticipation	disgust	fear	joy	love	optimism	pessimism	sadness	surprise	trust
2017-En-11450	I hate not having the answers I need. #tomourssuck #prayinsnotcancer 	1	0	1	0	0	0	0	0	1	0	0
2017-En-10675	@JustPyroNow are you gonna do any kind of community raids when wrath of the machine drops?	1	0	1	0	0	0	0	0	0	0	0
2017-En-10158	Zero help from @ups customer service. Just pushing the buck back and forth and promising callbacks that don’t happen.  #loathing	1	0	1	0	0	0	0	0	0	0	0
2017-En-11011	@NahteWilly @AFP that was neither intelligent, definitive or useful shall I name call or would you like to expand on how I have offend you ?	1	0	1	0	0	0	0	0	1	0	0
2017-En-20237	@MEAIndia: Virtually every statement by other countries at #UN has referred to #terror as main threat to peace, #Pak still in denial.	1	0	1	1	0	0	0	0	0	0	0
2017-En-30723	@mark_slifer actually maybe we were supposed to die and my donation saved our lives?? 	0	0	0	0	0	0	0	1	1	1	0
2017-En-20785	Not sure that men can handle a woman that's got her crap together. #intimidation #independent	1	0	1	0	0	0	0	1	1	0	0
2017-En-11289	This anger inside I turned to fuel, I burned and watched myself spin down, like inferno types,	1	0	1	0	0	0	0	0	0	0	0
2017-En-31166	@WhoIsThisCaleb you could leap to your feet dramatically, plant one foot on the seat of your chair, and let out that jaunty tune!	1	1	1	0	1	0	1	0	0	0	0
2017-En-11388	India should now react to the uri attack..... 	1	1	1	0	0	0	0	0	0	0	0
2017-En-30479	When we give cheerfully and accept gratefully, everyone is blessed.\n»Maya Angelou\n\n@DrMayaAngelou #RIP #MayaAngelou	0	0	0	0	1	0	1	0	1	0	1
2017-En-31564	i made a squirrel friend today! i gave him the core of the plum i was eating. he seemed very happy.	0	0	0	0	1	1	1	0	0	0	0
2017-En-11295	@amymarsden_wtf I'm as pure as the driven snow after it's been pissed on by multiple rabid dogs	1	0	1	0	0	0	0	1	0	0	0
2017-En-20628	@JonnyDunn93 and Gerrard was awful then	1	0	1	0	0	0	0	0	0	0	0
2017-En-20952	@SportsTraderIT Madrid is playing awful and no modric but 90 minutes in Bernabéu stadium are so so long. Viallreal never won there	1	0	1	0	0	0	0	0	0	0	0
2017-En-22107	terror attacks in usa pay no mind lol	1	0	1	0	1	0	0	0	0	0	0
2017-En-30149	#ukedchat A4 Just go outside (or to the gym hall) and play! \n #education  #learning	0	0	0	0	1	0	0	0	0	0	1
2017-En-40211	@jack_haug_lifty @eable It's Ms btw. we were lied to by Remain. dry your remainer tears; Just accept you #lost	0	0	1	0	0	0	0	1	1	0	0
2017-En-22145	I'm so restless	0	0	0	1	0	0	0	0	1	0	0
2017-En-40373	Y'all tune into Snapchat for Beans funereal	0	1	0	0	0	0	0	0	1	0	0
2017-En-30794	@aradsliff don't know I'm from nj we are the worst on purpose. 	1	0	1	0	0	0	0	0	0	0	0
2017-En-21854	US lady in foyer - 'Am I not #afraid to be tweeting in #Moscow?' Fortified by d good #Lord &amp; #JD I reply 'I fear no Russian. 'cept my #wife😅	0	0	0	1	1	0	0	0	0	0	0
2017-En-21153	Losing to Villa...'@M0tivati0nQuote: Most of the things people worry about are things that won't even matter to them a few months from now.'	0	1	0	0	0	0	1	0	0	0	0
2017-En-21566	It'd probably be useful to more than women, but I'm dealing with re-reading an article about a woman being harassed on the subway. 	0	0	0	0	0	0	0	0	1	0	0
2017-En-31165	The amount of laughter ready to leave my body if United lose is unreal	0	0	0	0	1	0	0	0	0	0	0
2017-En-40921	@SentinalsMom *Baal dashed forward, boosted forward by her power of flight. Her sword pointed at Void, meant to stop just short of her--	0	1	0	0	0	0	1	0	0	0	0
2017-En-31135	Skiving #Freshers2016 for a me day! #nails #sunbeds and #gym 😉💜👑 #priorities #student #studentnurse #pampered #happy	0	0	0	0	1	0	1	0	0	0	0
2017-En-10366	@Nigerianscamsss @TrillSmith you think I came back to twitter and not ruffle a few bushes? Tuh.	0	0	0	0	0	0	0	0	0	0	0
2017-En-20990	Everything you’ve ever wanted is on the other side of fear. –George Addair #ThursdayThoughts #yourpushfactor #fear #life #quote	0	0	0	1	0	0	1	0	0	0	0
2017-En-21599	@JamieSmart93 that was shocking!	1	0	1	1	0	0	0	0	1	1	0
2017-En-21546	@sandahlcarrie Your comments concern us, Carrie. Please DM your record locator and details.	0	1	0	1	0	0	0	0	0	0	0
2017-En-10685	@lyskoi anyway, I found a short scale today that was perfect for my purposes. soft on the hands, won't aggravate my (now-chronic) tendonitis	0	1	0	0	1	0	1	0	0	0	0
2017-En-41437	Honestly today I just felt like maybe track isn't for me 	0	0	1	0	0	0	0	0	1	0	0
2017-En-21960	Q&amp;A with N. Christie @westernuHistory: fr. @marybethstart: What would Peter and Dardanella think of us knowing? #poorthings #shy	0	1	0	0	0	0	0	0	1	0	0
2017-En-11198	Yo gurls Dm for a tribute 😜💦 #snapme #dm #nudes #tribute #cumtribute #cock  #cum #swallow	1	0	1	0	1	0	0	0	0	0	0
2017-En-31331	It's so breezy I love it 🌬️🍃💛	0	0	0	0	1	1	1	0	0	0	0
2017-En-11594	Changed my clothes at work and had my pre-workout..  In route to the gym and there is traffic all over - pre workout kicking in.. 	0	0	0	0	1	0	1	0	0	0	0
2017-En-10524	That feel when you travel 700 miles to pick up a form that arrives in the post two days after you leave. 	1	0	1	0	1	0	0	0	0	0	0
2017-En-22047	@susanbrodigan @lyricconcert Ha yes- the look of despair!	0	0	1	1	0	0	0	1	1	0	0
2017-En-41443	Got a #serious #hyper #predator #heckler situation over here	0	0	0	1	0	0	0	1	1	0	0
2017-En-40855	Common app just randomly logged me out as I was writing the last part of my college essay and lost all of it 😭😭😭	1	0	1	0	0	0	0	0	1	0	0
2017-En-40416	Never leave me alone with my credit card. Nope nope mope.	0	1	1	1	0	0	0	0	1	0	0
2017-En-20741	The irony in that last is that Republicans - more likely to watch Fox News - distrust the news media more. Yet they can't see Fox's lies!	1	0	1	0	0	0	0	0	0	0	0
2017-En-11673	He's mixing it up pretty well..using that slider pretty affective so far #thebabybombers #yankees 	0	0	0	0	0	0	0	0	0	0	0
2017-En-10276	@DanRather What King says doesn't matter. The fact he came w/ psycho Don is by far more of an affront.	1	0	0	0	0	0	0	0	1	0	0
2017-En-40069	Never ever been this unhappy before in my life lmao	0	0	0	0	0	0	0	1	1	0	0
2017-En-40038	come to the funeral tomorrow at 12 to mourn the death of my gpa	0	0	0	0	0	0	0	0	1	0	0
2017-En-21369	I stepped into the shower and my spidey senses tangled. I immediately looked up and saw a spider directly above my head. #terror	0	0	0	1	0	0	0	0	0	0	0
2017-En-11670	@HuffingtonPost huff i know your pro-hillary and so is CNN and MSNBC, but they made no mention of this, this statement would be gold for em	1	0	1	0	1	0	0	0	0	0	0
2017-En-20429	I'm afraid she's the goat you libeling people?  #goat #libeling	0	0	1	1	0	0	0	0	0	0	0
2017-En-21344	why won't you let me go? do i threaten all your plans? im insignificant	0	0	1	0	0	0	0	0	0	0	0
2017-En-10686	GAMEDAY VS BUFORD TODAY AT 5:30 AT HOME!!!!!!!!! NEVER BEEN SO EXCITED #revenge	0	1	0	0	1	0	1	0	0	0	0
2017-En-31191	Come and join in with #cakeclubhour tomorrow afternoon from 3pm! #bizhour #chirp	0	1	0	0	1	0	0	0	0	0	0
2017-En-21941	And they cover these police shootings fairly well they dont want to miss a chance to bully you	1	0	1	0	0	0	0	0	0	0	0
2017-En-40261	Some of these people at this protest are just there for the adrenaline rush. #depressing	0	0	0	0	0	0	0	1	1	0	0
2017-En-30146	We are elated to have @lisavol, Sid Espinosa and @dyuliharris, ready to inspire innovative students!!  @knightfdn @MicrosoftSV @JessicaWeare	0	0	0	0	1	1	1	0	0	0	0
2017-En-31257	@RyuRedwings2 and I have discovered you can now send animated gifs over the updated iMessage	0	1	0	0	1	0	0	0	0	0	0
2017-En-20483	@CNN Wait, didn't she get a case of the ass when Donald Trump called it terrorism BEFORE all the facts were in?  I guess it's ok if she does	1	0	1	0	0	0	0	0	0	0	0
2017-En-40490	Higginbotham's flippant dismissal of any worries around Carrick's lack of pace is dismal. Against nimble midfielders Carrick will be exposed	1	1	1	0	0	0	0	0	1	0	0
2017-En-31057	@essdotX the jovial and forgiving negro is always pressed upon to act against his/her self-interest in favor of the oppressor	0	0	1	0	1	0	0	0	1	0	0
2017-En-20079	I'm getting so nervous for my first anatomy exam 😩	0	0	0	1	0	0	0	0	0	0	0
2017-En-10131	I get so angry at people that don't know that you don't have a stop sign on Francis and you do at Foster #road #rage	1	0	1	0	0	0	0	0	0	0	0
2017-En-30192	@sszmata @PKessel81 Blew up the Internet with his chirp. Lol. Love it.	0	0	0	0	1	1	1	0	0	0	0
2017-En-21537	Putin feels it acceptable to bomb &amp; kill aid workers. Soon he may be sitting at the same table as Trump!! #Armageddon #USApleasedont #horror	1	0	1	1	0	0	0	0	1	0	0
2017-En-21763	I wonder if Corey will vote for Nicole?? #snacole #bb18 #paulsgonnawin #finale #halfamill #nervous	0	1	0	1	0	0	0	0	0	1	0
2017-En-20245	Tired of people pretending Islam isn't one of the most misogynistic religions, it's no coincidence Muslim countries are terrible for women.	1	0	1	0	0	0	0	0	0	0	0
2017-En-10851	@CorningFootball  IT'S GAME DAY!!!!      T MINUS 14:30 	0	1	0	0	1	0	0	0	0	0	0
2017-En-30879	@Bridget_Jones was joyous. Worried I would be disappointed. Most definitely was not. #chickflick #giggles #comethefuckonbridget	0	0	0	0	1	1	0	1	0	0	0
2017-En-20074	@OutdoorLoverz is this a bridge if I have to drive on such I will stop breathing Yooo I can't I'm to afraid	0	0	1	1	0	0	0	0	0	0	0
2017-En-30945	My bf drove out of his way after a long day just to spend 15 min holding me to make me feel better. How'd I get so lucky #lucky #happy	0	0	0	0	1	1	0	0	0	0	0
2017-En-30079	Had a great time at Skywalkers open gym tonight! Come our every Wednesday from 7-8 in Hillsboro and train with us! #opengym  #tumbling	0	0	0	0	1	1	1	0	0	0	0
2017-En-40487	When we are weak &amp; in despair, our Mighty God is near;He will give us strength &amp; joy &amp; hope, &amp; calm our inner fear, just have faith &amp; trust.	0	0	0	0	0	0	1	0	0	0	1
2017-En-30248	There is something v satisfying about  opening an old 'to do'.doc file and being able to check off all the things you have done 	0	0	0	0	1	1	0	0	0	0	0
2017-En-20357	@jjskeffington @foodbelfast I dread to think!	0	0	0	1	0	0	0	1	1	0	0
2017-En-11110	Got a $20 tip from a drunk Uber passenger. Today I get a $25 parking ticket. I'd blame karma but my dumb ass forgot to pay the meter. #rage	1	0	1	0	0	0	0	0	1	0	0
2017-En-10802	I forgot about this nice area down here with the fiery hearths	0	1	0	0	1	0	1	0	0	0	0
2017-En-10410	Why a puerto Rican with Taino hair and a black nose gotta ruffle your targeted feathers?	1	0	1	0	0	0	0	0	0	0	0
2017-En-30903	Old saying 'A #smile shared is one gained for another day' @YEGlifer @Scott_McKeen	0	0	0	0	1	0	1	0	0	0	1
2017-En-20475	On a side note if you are self medicating ? That's not helping that is burying the anxiety that WILL manifest in another way. Heart disease?	0	0	0	1	0	0	0	1	0	0	0
2017-En-40454	So I tried to give her time to sober up, while waiting at the our friend's house. 2 hours later, gal wake up out her nap to vomit again.	1	0	1	0	0	0	0	1	1	0	0
2017-En-40240	@MCFCDenver doing the exact same minus the beer sadly	0	0	0	0	0	0	0	0	1	0	0
2017-En-30175	There is something v satisfying about  opening an old 'to do'.doc file and being able to check off all the things you have done #smiling	0	0	0	0	1	1	1	0	0	0	0
2017-En-41478	Ibiza blues hitting me hard already wow	0	0	0	0	0	0	0	0	0	1	0
2017-En-30593	@iamnotatwit Or did I lie and cut 5 years off my age to be young and spry and hire-able in Hollywood? #thegoldbergs	0	0	1	1	0	0	0	0	0	1	0
2017-En-31310	Well stock finished &amp; listed, living room moved around, new editing done &amp; fitted in a visit to the in-laws. #productivityatitsfinest 	0	1	0	0	1	0	1	0	0	0	0
2017-En-30422	Watch this amazing live.ly broadcast by @jaredhorgan #lively #musically	0	0	0	0	1	0	1	0	0	0	0
2017-En-21085	It's not always how you #start it's how you #FINISH	0	1	0	0	1	0	1	0	0	0	0
2017-En-10943	This game has pissed me off more than any other game this year. My blood is boiling! Time to turn it off! #STLCards	1	0	1	0	0	0	0	0	1	0	0
2017-En-40499	What's a Kali's kitten? [She asked, a frown curling on her fair skinned forehead as he showed her the scar] A cat did - (@ScarredTiger)	0	0	0	0	0	0	0	0	0	0	0
2017-En-31050	Learning is key while converting your leaning to someone else is door, so when you do both you will open the door of success.\n\n #x33 	0	0	0	0	1	0	1	0	0	0	1
2017-En-20240	I want to slide into the dms but im too fucking shy #shy	1	0	0	1	0	0	0	0	1	0	0
2017-En-30170	@mediacrooks @thenewshour @LodhiMaleeha @ndtv @IndiaToday This is hilarious ! Not a Freudian slip, eh !	0	0	0	0	1	1	1	0	0	0	0
2017-En-11311	@Bell @Bell_Support Cancelling home Fibe, Internet and TV this afternoon - as soon as I can arrange alternate Internet. 2/2  #fedup	1	0	1	0	0	0	0	0	1	0	0
2017-En-40034	| At home sick... 🎼The blues🎼 won't cure it so I need ideas 🎸😭 | #sorethroat #sick #blues #music #fallweather #carletonuniversity #ottawa	0	0	0	0	0	0	0	0	1	0	0
2017-En-21585	So nervous I could puke	0	0	0	1	0	0	0	0	1	0	0
2017-En-31233	The best part of this day, Jesus, is to snuggle up in your embrace...to rest in your arms and know you love me...💙❤ #sweetEmbrace #delight	0	0	0	0	1	1	1	0	0	0	0
2017-En-10963	I watch Amyah throw temper tantrums when she gets mad at something and I'm just like damnit that is me and I can't do nothing but laugh 😅	0	0	0	0	1	0	0	0	0	0	0
2017-En-41169	@dlrwills turn that frown upside down buddy 🙃.	1	0	1	0	1	0	1	0	1	0	0
2017-En-10006	When you've still got a whole season of Wentworth to watch and a stupid cunt in work ruins it for us 😭😭 @__KirstyGA #raging #oldcunt	1	0	0	0	0	0	0	0	1	0	0
2017-En-30395	Charlotte and a friend just climbed to the top of a windmill! Think the view was easy, breezy, beautiful? @PlayHollywoodU	0	0	0	0	1	0	1	0	0	0	0
2017-En-20172	@BBCNews 😝 scared of their own horror story they wrote, afraid of the #terror they spread, will #europe start WW3 in 2017 anniversary of WW1	0	0	0	1	0	0	0	0	0	0	0
2017-En-31571	Accept the challenges so that you can feel the exhilaration of victory. \n\n#MBMcLisse	0	0	0	0	1	0	1	0	0	0	0
2017-En-21195	At school, my classmate is with me at music class and he sang Hallelujah like, god, with my friend we were breathless.	0	0	0	0	1	1	0	0	0	1	0
2017-En-30416	@ashleynwinters I don't like the statement but I love the optimism	0	0	0	0	1	1	1	0	0	0	0
2017-En-20407	So they #threaten to kill #kapernick for KNEELING. I say every athlete just stop playing until social justice and equality comes forth.	1	0	1	1	0	0	0	0	0	0	0
2017-En-22142	@SkySportsRL i would just get some decent referees 	0	0	0	0	1	0	0	0	0	0	1
2017-En-30330	@lawson__lynch my kinda girl pleasing the dick right😍😏	1	0	0	0	1	1	0	0	0	0	0
2017-En-10462	My baskets are better when I'm in a bad mood someone irritate me before practice please	1	0	0	0	0	0	0	0	0	0	0
2017-En-10081	So my Indian Uber driver just called someone the N word. If I wasn't in a moving vehicle I'd have jumped out #disgusted #offended	1	0	1	0	0	0	0	0	1	0	0
2017-En-11405	@Lowetide there is no room for jokes in hockey! This is a serious business where we made up teams to fill out the tournament! 	0	0	0	0	0	0	1	0	0	0	0
2017-En-21054	Jorge deserves it, honestly. He's weak. #revolting #90dayfiance	0	0	0	0	0	0	0	1	1	0	0
2017-En-40633	#sober life	0	0	0	0	1	0	1	0	1	0	0
2017-En-10014	Fuking fuming 😤	1	0	1	0	0	0	0	0	0	0	0
2017-En-10973	So I'm not being shady but one of Jongdae's ex rumoured girlfriends is going on WGM I'm not saying I'm over joyed but I'm over joyed #bitter	0	0	0	0	1	0	0	0	0	0	0
2017-En-10244	Delete this shit Josh just screenshotted my snap me	1	0	1	0	0	0	0	0	1	0	0
2017-En-41029	we never taste happiness in perfection, our most fortunate successes are mixed with sadness. #success  #perfection #fortunate #mixed	0	0	0	0	1	0	1	0	1	0	0
2017-En-10139	@ManUtd you have had from me over the years is irrelevant. Its an absolute joke. #manutd #ticketing  #noloyalty #joke #notimpressed	1	0	1	0	0	0	0	0	0	0	0
2017-En-10365	@m_warner21 Yikes. The wrath of Maddie...	1	0	0	1	0	0	0	0	0	0	0
2017-En-20627	@Taniel @LOLGOP That'll be gosh darn terrific if they only check the brown people. Shucks, let's make a law to say only brown people.	1	1	1	0	0	0	0	0	0	0	0
2017-En-10170	Ever put your fist through your laptops screen? If so its time for a new one lmao #rage #anger #hp	1	0	1	0	0	0	0	0	0	0	0
2017-En-41058	A pretty dejected FanCam on the way. #SCFC #TBPTV	1	0	1	0	0	0	0	0	0	0	0
2017-En-40583	-- used as a pawn in this red woman's game] For now, try not to fret and act as if nothing is amiss. This is a royal -- @TheLadyOfGlenco	0	1	0	0	0	0	0	0	0	0	0
2017-En-40206	There's many things I don't care about, and many things I do that I don't speak on because it's such a heaviness even when released...	0	0	0	1	0	0	0	1	1	0	0
2017-En-30407	Watch this amazing live.ly broadcast by @ittzdevin  #musically	0	1	0	0	1	1	1	0	0	0	1
2017-En-21108	@tannerfox awe cnt wait to see	0	1	0	1	1	0	1	0	0	1	0
2017-En-21453	@CapehartJ agree!  Those latest polls 	0	1	0	0	0	0	1	0	0	0	1
2017-En-30814	Sometimes I watch shitty tv to reinforce never giving up cuz if something is that fucking awful on tv, I still stand a chance. 	1	0	1	0	0	0	1	0	0	0	0
2017-En-11397	Another raging storm brought on by my own emotions sorry everyone. enjoy the thunder	1	0	0	0	0	0	0	0	0	0	0
2017-En-20832	#picoftheday : How...why... Really... !!\n    #funny #picoftheday #lol #random #laugh #chair #of #despair #funnypics  #virgin #cafe #i...	0	0	0	0	1	0	1	0	0	0	0
2017-En-41265	People are trying too hard to hate on Cam Newton without understanding his position 	1	0	1	0	0	0	0	0	0	0	0
2017-En-21934	Some of these fb comments and/or tweets should make some people realize why black Americans feel the way they do 😳 	1	0	1	0	0	0	0	0	0	0	0
2017-En-10062	So angry I wanna cry😢😢😢	1	0	0	0	0	0	0	0	1	0	0
2017-En-20684	Hey no turn over after a kick - way to go Texans!  Way to go!  #Texans #terrible #noheart	1	0	1	1	0	0	0	0	1	0	0
2017-En-21342	@kohara19 It's a rare land octopus. Be very afraid.	0	0	0	1	0	0	0	0	0	0	0
2017-En-10904	#oow16 #sting decent new song	0	1	0	0	1	1	1	0	0	0	0
2017-En-31251	But the lady at the store said I had nice eyelashes so that's good, right? #optimism? @verizon	0	0	0	0	1	0	1	0	0	0	0
